skip	mScore	mNo	m	aWeights	aPriors	trueWeights	truePriors	trial	x	EIG	y	mY	ll
0	-0.9669440123650054	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	18	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.9547728908342347	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	19	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.9446381519782738	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	20	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.9362147900684463	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	21	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]		0.999999	0.96	
0	-0.8760296010761247	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	22	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-0.8835835246782561	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	23	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.8714606376919197	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	24	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]		0.999999	0.96	
0	-0.9115404712445728	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	25	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.8950557211392206	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	26	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]		0.999999	0.96	
0	-1.036143743875426	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	27	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-1.0877478392560131	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	28	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-1.0563568425909398	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	29	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]		0.999999	0.96	
0	-1.405865907023281	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	30	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	

<--- Last few GCs --->

 1402626 ms: Mark-sweep 1276.6 (1434.7) -> 1268.0 (1434.7) MB, 1377.0 / 0 ms [allocation failure] [GC in old space requested].
 1404014 ms: Mark-sweep 1268.0 (1434.7) -> 1267.9 (1434.7) MB, 1388.4 / 0 ms [last resort gc].
 1405420 ms: Mark-sweep 1267.9 (1434.7) -> 1267.9 (1434.7) MB, 1405.8 / 0 ms [last resort gc].


<--- JS stacktrace --->

==== JS stack trace =========================================

Security context: 0x1d4dfcbc9e59 <JS Object>
    1: exit [/Users/jayelm/Git/oed/adaptive-oed/webppl.min.js:~51] [pc=0x3428e8412c65] (this=0x22157dde9bc1 <an Enumerate with map 0x12a2525bb741>,s=0x19b8e20535c1 <an Object with map 0xfee04407bc9>,retval=0x19b8e205b929 <an Object with map 0x12a2525bb6e9>)
    2: /* anonymous */(aka /* anonymous */) [/Users/jayelm/Git/oed/adaptive-oed/webppl.min.js:50] [pc=0x3428e838b937] (this=0x1d4dfcb04189 ...

